pr_id,review_count,request_changes_count,comment_count,post_review_review_count
3102788326,1,0.0,1.0,0
3102788927,1,0.0,1.0,0
3102789593,1,0.0,2.0,0
3102790039,1,0.0,2.0,0
3102790603,0,0.0,2.0,0
3102791084,1,0.0,2.0,0
3102791651,1,0.0,2.0,0
3102792350,1,0.0,2.0,0
3102793548,1,0.0,2.0,0
3102793971,1,0.0,1.0,0
3102794320,1,0.0,4.0,0
3102794954,1,0.0,5.0,0
3102795383,1,0.0,3.0,0
3102795419,0,0.0,0.0,0
3102795847,1,0.0,4.0,0
3102796405,1,0.0,1.0,0
3102796907,1,0.0,0.0,0
3102797484,1,0.0,0.0,0
3102797937,0,0.0,0.0,0
3102798314,1,0.0,1.0,0
3102799208,1,0.0,3.0,0
3102799783,1,0.0,1.0,0
3102800551,1,0.0,1.0,0
3102802404,1,0.0,1.0,0
3102803310,1,0.0,1.0,0
3102875783,1,0.0,1.0,0
3102876964,4,0.0,8.0,3
3102885246,1,1.0,5.0,0
3102892886,1,0.0,1.0,0
3102904786,2,0.0,9.0,1
3102916972,0,0.0,1.0,0
3102932763,0,0.0,0.0,0
3102942876,0,0.0,0.0,0
3102942978,0,0.0,0.0,0
3102943110,0,0.0,0.0,0
3102943250,0,0.0,0.0,0
3102943460,0,0.0,0.0,0
3102943615,0,0.0,0.0,0
3102943716,0,0.0,0.0,0
3102943936,0,0.0,0.0,0
3102952382,0,0.0,0.0,0
3102967869,0,0.0,0.0,0
3102978044,0,0.0,6.0,0
3102987171,0,0.0,0.0,0
3102987310,0,0.0,0.0,0
3102987401,0,0.0,0.0,0
3102987512,0,0.0,0.0,0
3102987670,0,0.0,0.0,0
3102987769,0,0.0,0.0,0
3102987886,0,0.0,0.0,0
3102987892,7,3.0,15.0,6
3102988024,0,0.0,0.0,0
3102988229,0,0.0,0.0,0
3102995527,0,0.0,0.0,0
3102998109,0,0.0,0.0,0
3103016380,0,0.0,0.0,0
3103017013,0,0.0,0.0,0
3103017417,0,0.0,0.0,0
3103017793,0,0.0,0.0,0
3103017972,0,0.0,0.0,0
3103022910,0,0.0,0.0,0
3103073945,0,0.0,0.0,0
3103074048,0,0.0,0.0,0
3103074146,0,0.0,0.0,0
3103074296,0,0.0,0.0,0
3103074372,0,0.0,0.0,0
3103074530,0,0.0,0.0,0
3103074855,0,0.0,0.0,0
3103083526,0,0.0,1.0,0
3103114159,0,0.0,0.0,0
3103114332,0,0.0,0.0,0
3103114604,0,0.0,0.0,0
3103129117,0,0.0,0.0,0
3103140098,0,0.0,0.0,0
3103140208,0,0.0,0.0,0
3103140280,0,0.0,0.0,0
3103140420,0,0.0,0.0,0
3103162131,2,0.0,4.0,1
3103164129,0,0.0,0.0,0
3103178673,0,0.0,1.0,0
3103193760,0,0.0,0.0,0
3103195683,0,0.0,0.0,0
3103197010,0,0.0,0.0,0
3103198371,0,0.0,0.0,0
3103202469,0,0.0,0.0,0
3103206465,0,0.0,0.0,0
3103210640,0,0.0,0.0,0
3103229778,0,0.0,0.0,0
3103238138,0,0.0,0.0,0
3103238387,0,0.0,0.0,0
3103238511,0,0.0,0.0,0
3103238956,0,0.0,0.0,0
3103239046,0,0.0,0.0,0
3103239216,0,0.0,0.0,0
3103239434,0,0.0,0.0,0
3103239869,0,0.0,0.0,0
3103247222,0,0.0,0.0,0
3103249828,0,0.0,0.0,0
3103299778,0,0.0,0.0,0
3103300290,0,0.0,0.0,0
3103303265,5,0.0,15.0,4
3103305222,0,0.0,4.0,0
3103308044,0,0.0,0.0,0
3103330630,0,0.0,0.0,0
3103331383,0,0.0,0.0,0
3103338649,0,0.0,0.0,0
3103338876,0,0.0,0.0,0
3103339306,0,0.0,0.0,0
3103339515,0,0.0,0.0,0
3103339726,0,0.0,0.0,0
3103339934,0,0.0,0.0,0
3103340099,0,0.0,0.0,0
3103340323,0,0.0,0.0,0
3103340693,0,0.0,0.0,0
3103345625,0,0.0,0.0,0
3103354228,0,0.0,0.0,0
3103364279,8,0.0,10.0,7
3103365015,0,0.0,0.0,0
3103366372,0,0.0,3.0,0
3103366848,1,0.0,6.0,0
3103367606,9,0.0,13.0,8
3103375009,2,0.0,1.0,1
3103386463,0,0.0,2.0,0
3103392534,0,0.0,0.0,0
3103401042,0,0.0,0.0,0
3103408529,5,0.0,10.0,4
3103416125,0,0.0,3.0,0
3103418036,0,0.0,0.0,0
3103424264,24,0.0,42.0,23
3103428202,1,0.0,0.0,0
3103429389,1,0.0,0.0,0
3103443726,0,0.0,0.0,0
3103444370,0,0.0,0.0,0
3103444965,0,0.0,0.0,0
3103446470,0,0.0,0.0,0
3103447350,0,0.0,0.0,0
3103475045,0,0.0,2.0,0
3103476328,8,0.0,7.0,7
3103480732,1,0.0,3.0,0
3103481866,0,0.0,0.0,0
3103495124,1,0.0,1.0,0
3103514385,0,0.0,2.0,0
3103515051,0,0.0,4.0,0
3103517644,0,0.0,0.0,0
3103540637,0,0.0,0.0,0
3103563658,0,0.0,0.0,0
3103576400,0,0.0,2.0,0
3103580108,0,0.0,0.0,0
3103595594,0,0.0,0.0,0
3103614039,0,0.0,0.0,0
3103623751,2,0.0,5.0,1
3103632955,0,0.0,1.0,0
3103634513,0,0.0,0.0,0
3103634798,2,0.0,30.0,1
3103637450,3,0.0,4.0,2
3103650370,3,0.0,7.0,2
3103650889,0,0.0,0.0,0
3103671770,0,0.0,0.0,0
3103681169,0,0.0,3.0,0
3103684399,0,0.0,0.0,0
3103692411,1,0.0,5.0,0
3103696814,1,0.0,5.0,0
3103718749,0,0.0,0.0,0
3103729825,0,0.0,0.0,0
3103741541,0,0.0,0.0,0
3103748044,0,0.0,4.0,0
3103751553,1,0.0,3.0,0
3103752782,0,0.0,0.0,0
3103752801,1,0.0,2.0,0
3103753902,0,0.0,3.0,0
3103760719,1,0.0,0.0,0
3103763500,0,0.0,0.0,0
3103765496,1,0.0,0.0,0
3103770911,1,0.0,0.0,0
3103775793,0,0.0,0.0,0
3103776604,0,0.0,0.0,0
3103790770,0,0.0,0.0,0
3103793595,0,0.0,0.0,0
3103805004,0,0.0,0.0,0
3103830698,0,0.0,0.0,0
3103839825,0,0.0,0.0,0
3103845144,0,0.0,0.0,0
3103853435,2,0.0,1.0,1
3103859500,0,0.0,0.0,0
3103866206,0,0.0,2.0,0
3103882863,0,0.0,0.0,0
3103884734,4,0.0,4.0,3
3103888880,3,1.0,3.0,2
3103899246,0,0.0,0.0,0
3103912516,0,0.0,0.0,0
3103912937,0,0.0,0.0,0
3103922198,0,0.0,1.0,0
3103933744,0,0.0,0.0,0
3103968651,6,0.0,9.0,5
3103980064,0,0.0,0.0,0
3104006672,0,0.0,3.0,0
3104014144,0,0.0,0.0,0
3104021061,0,0.0,1.0,0
3104031308,0,0.0,0.0,0
3104032955,0,0.0,0.0,0
3104051432,1,0.0,0.0,0
3104056039,2,0.0,1.0,1
3104062827,0,0.0,0.0,0
3104072956,0,0.0,1.0,0
3104086153,0,0.0,0.0,0
3104087061,1,0.0,3.0,0
3104099721,0,0.0,0.0,0
3104126611,0,0.0,0.0,0
3104138659,0,0.0,0.0,0
3104167804,1,0.0,1.0,0
3104176224,4,0.0,6.0,3
3104181659,0,0.0,3.0,0
3104201606,30,1.0,42.0,29
3104222519,4,0.0,3.0,3
3104232859,0,0.0,3.0,0
3104234803,30,2.0,52.0,29
3104249084,0,0.0,1.0,0
3104252319,1,0.0,5.0,0
3104257171,0,0.0,0.0,0
3104271017,1,0.0,3.0,0
3104273093,0,0.0,0.0,0
3104280446,0,0.0,0.0,0
3104285334,0,0.0,2.0,0
3104285954,0,0.0,0.0,0
3104286122,0,0.0,0.0,0
3104286323,0,0.0,0.0,0
3104297971,0,0.0,0.0,0
3104298644,0,0.0,0.0,0
3104300307,0,0.0,0.0,0
3104312199,1,0.0,0.0,0
3104315713,2,0.0,1.0,1
3104321767,1,0.0,4.0,0
3104322035,0,0.0,0.0,0
3104324097,0,0.0,0.0,0
3104324502,0,0.0,0.0,0
3104330440,0,0.0,0.0,0
3104334644,0,0.0,0.0,0
3104334878,0,0.0,0.0,0
3104344860,3,0.0,5.0,2
3104350503,0,0.0,0.0,0
3104365289,0,0.0,0.0,0
3104368271,0,0.0,0.0,0
3104371153,0,0.0,0.0,0
3104374135,0,0.0,0.0,0
3104375121,28,0.0,35.0,27
3104377785,0,0.0,1.0,0
3104378127,0,0.0,0.0,0
3104392063,1,0.0,8.0,0
3104401625,0,0.0,4.0,0
3104405109,30,0.0,67.0,29
3104406142,0,0.0,0.0,0
3104422536,0,0.0,7.0,0
3104437091,0,0.0,0.0,0
3104440672,0,0.0,0.0,0
3104442644,0,0.0,0.0,0
3104442713,30,0.0,48.0,29
3104448290,0,0.0,0.0,0
3104452654,0,0.0,1.0,0
3104460267,1,0.0,2.0,0
3104461299,1,0.0,2.0,0
3104463145,0,0.0,1.0,0
3104464977,3,0.0,6.0,2
3104469197,0,0.0,0.0,0
3104476424,0,0.0,0.0,0
3104478997,0,0.0,0.0,0
3104480641,3,0.0,4.0,2
3104484297,1,0.0,1.0,0
3104484475,2,0.0,5.0,1
3104486019,1,0.0,2.0,0
3104486667,0,0.0,0.0,0
3104487409,1,0.0,3.0,0
3104491256,0,0.0,0.0,0
3104500134,0,0.0,0.0,0
3104516791,0,0.0,0.0,0
3104523266,0,0.0,0.0,0
3104538383,0,0.0,0.0,0
3104540080,0,0.0,0.0,0
3104542226,0,0.0,0.0,0
3104550320,0,0.0,0.0,0
3104562885,0,0.0,0.0,0
3104577288,0,0.0,0.0,0
3104578298,0,0.0,0.0,0
3104579063,2,0.0,3.0,1
3104590726,0,0.0,0.0,0
3104603350,0,0.0,0.0,0
3104609654,0,0.0,0.0,0
3104613438,0,0.0,0.0,0
3104617640,0,0.0,0.0,0
3104618544,0,0.0,1.0,0
3104618566,0,0.0,0.0,0
3104619100,0,0.0,0.0,0
3104620306,0,0.0,0.0,0
3104621101,0,0.0,1.0,0
3104622698,0,0.0,0.0,0
3104623370,0,0.0,0.0,0
3104639054,0,0.0,0.0,0
3104640088,0,0.0,0.0,0
3104642458,0,0.0,0.0,0
3104648363,0,0.0,0.0,0
3104650511,0,0.0,0.0,0
3104660971,0,0.0,0.0,0
3104666649,0,0.0,0.0,0
3104667331,0,0.0,0.0,0
3104670747,0,0.0,0.0,0
3104675967,0,0.0,0.0,0
3104683212,0,0.0,0.0,0
3104702154,0,0.0,0.0,0
3104712489,0,0.0,0.0,0
3104722794,0,0.0,0.0,0
3104732630,0,0.0,1.0,0
3104739188,0,0.0,0.0,0
3104742584,0,0.0,0.0,0
3104754601,0,0.0,0.0,0
3104759887,0,0.0,1.0,0
3104768514,0,0.0,0.0,0
3104777962,0,0.0,0.0,0
3104789631,6,0.0,9.0,5
3104793484,0,0.0,0.0,0
3104809312,0,0.0,0.0,0
3104821855,0,0.0,0.0,0
3104845313,0,0.0,0.0,0
3104922484,8,0.0,15.0,7
3104924529,0,0.0,0.0,0
3104925685,2,0.0,5.0,1
3104961938,0,0.0,0.0,0
3104992434,2,0.0,4.0,1
3104999581,0,0.0,0.0,0
3105060307,0,0.0,0.0,0
3105060713,1,0.0,7.0,0
3105068558,0,0.0,3.0,0
3105093317,5,1.0,8.0,4
3105133065,0,0.0,1.0,0
3105157105,2,1.0,5.0,1
3105161001,9,0.0,13.0,8
3105165239,4,0.0,13.0,3
3105180054,2,0.0,4.0,1
3105198601,1,0.0,3.0,0
3105208070,1,1.0,2.0,0
3105208593,0,0.0,0.0,0
3105210443,0,0.0,6.0,0
3105213630,30,4.0,102.0,29
3105220570,4,0.0,5.0,3
3105223657,0,0.0,0.0,0
3105225147,1,0.0,3.0,0
3105230662,0,0.0,0.0,0
3105247377,5,0.0,8.0,4
3105254884,0,0.0,3.0,0
3105266350,0,0.0,0.0,0
3105281819,0,0.0,0.0,0
3105290529,0,0.0,0.0,0
3105305807,0,0.0,3.0,0
3105309193,0,0.0,3.0,0
3105310523,0,0.0,3.0,0
3105310912,0,0.0,1.0,0
3105314423,1,0.0,2.0,0
3105318398,0,0.0,0.0,0
3105319698,0,0.0,0.0,0
3105321269,2,1.0,9.0,1
3105328504,0,0.0,1.0,0
3105333378,0,0.0,0.0,0
3105339689,0,0.0,0.0,0
3105341695,0,0.0,0.0,0
3105344882,0,0.0,0.0,0
3105351368,2,0.0,9.0,1
3105360121,1,0.0,1.0,0
3105360709,0,0.0,0.0,0
3105362190,3,0.0,5.0,2
3105363331,0,0.0,1.0,0
3105363725,0,0.0,1.0,0
3105365084,0,0.0,0.0,0
3105366296,0,0.0,0.0,0
3105367498,0,0.0,1.0,0
3105368462,0,0.0,0.0,0
3105370883,0,0.0,0.0,0
3105373611,0,0.0,0.0,0
3105374615,2,0.0,2.0,1
3105375508,0,0.0,0.0,0
3105376649,1,1.0,2.0,0
3105377330,0,0.0,0.0,0
3105380371,2,1.0,5.0,1
3105383356,0,0.0,0.0,0
3105392156,0,0.0,0.0,0
3105395269,0,0.0,0.0,0
3105400138,5,0.0,7.0,4
3105400292,2,0.0,8.0,1
3105401237,1,0.0,3.0,0
3105403661,0,0.0,2.0,0
3105404505,0,0.0,0.0,0
3105409390,0,0.0,2.0,0
3105417177,11,2.0,28.0,10
3105417568,0,0.0,0.0,0
3105419997,0,0.0,0.0,0
3105429616,0,0.0,3.0,0
3105430138,0,0.0,3.0,0
3105430223,15,0.0,21.0,14
3105430773,0,0.0,2.0,0
3105432511,0,0.0,0.0,0
3105432927,0,0.0,0.0,0
3105452595,0,0.0,0.0,0
3105454469,0,0.0,0.0,0
3105454514,0,0.0,0.0,0
3105455440,0,0.0,0.0,0
3105455648,0,0.0,0.0,0
3105455899,0,0.0,0.0,0
3105460438,0,0.0,0.0,0
3105464054,1,0.0,7.0,0
3105467762,0,0.0,0.0,0
3105479979,1,0.0,3.0,0
3105484875,1,0.0,4.0,0
3105498307,0,0.0,1.0,0
3105505640,1,0.0,3.0,0
3105506219,0,0.0,0.0,0
3105520772,1,0.0,2.0,0
3105521836,1,0.0,2.0,0
3105525880,0,0.0,0.0,0
3105531864,0,0.0,0.0,0
3105537212,0,0.0,1.0,0
3105543565,0,0.0,0.0,0
3105583848,0,0.0,0.0,0
3105590060,0,0.0,2.0,0
3105594201,0,0.0,3.0,0
3105605190,0,0.0,0.0,0
3105622459,0,0.0,0.0,0
3105623446,0,0.0,3.0,0
3105625889,0,0.0,0.0,0
3105627584,2,0.0,5.0,1
3105630972,3,0.0,4.0,2
3105637953,0,0.0,0.0,0
3105651410,2,0.0,8.0,1
3105652449,0,0.0,0.0,0
3105653928,0,0.0,0.0,0
3105660517,0,0.0,0.0,0
3105661471,0,0.0,0.0,0
3105664779,4,2.0,7.0,3
3105671567,0,0.0,0.0,0
3105671633,0,0.0,0.0,0
3105689250,0,0.0,0.0,0
3105692157,0,0.0,0.0,0
3105699085,2,2.0,3.0,1
3105703473,14,1.0,15.0,13
3105718539,0,0.0,0.0,0
3105759564,0,0.0,0.0,0
3105771671,0,0.0,0.0,0
3105779331,0,0.0,0.0,0
3105785851,0,0.0,0.0,0
3105800222,0,0.0,0.0,0
3105801842,0,0.0,0.0,0
3105801942,0,0.0,0.0,0
3105802686,0,0.0,0.0,0
3105806201,0,0.0,0.0,0
3105811678,0,0.0,1.0,0
3105819925,0,0.0,0.0,0
3105820644,0,0.0,1.0,0
3105831238,0,0.0,0.0,0
3105844774,0,0.0,0.0,0
3105851949,0,0.0,1.0,0
3105859310,0,0.0,0.0,0
3105870339,0,0.0,0.0,0
3105884763,0,0.0,0.0,0
3105888579,0,0.0,0.0,0
3105898882,0,0.0,0.0,0
3105909929,0,0.0,0.0,0
3105911259,0,0.0,0.0,0
3105911276,0,0.0,0.0,0
3105917467,0,0.0,0.0,0
3105926969,3,0.0,7.0,2
3105930698,0,0.0,2.0,0
3105952937,0,0.0,3.0,0
3105982458,0,0.0,2.0,0
3105994560,0,0.0,0.0,0
3105999248,2,0.0,3.0,1
3106008813,0,0.0,0.0,0
3106017634,0,0.0,0.0,0
3106024634,0,0.0,0.0,0
3106031005,0,0.0,0.0,0
3106031006,0,0.0,1.0,0
3106043791,0,0.0,0.0,0
3106065006,0,0.0,3.0,0
3106074929,0,0.0,0.0,0
3106083669,0,0.0,0.0,0
3106088398,2,0.0,3.0,1
3106092939,0,0.0,0.0,0
3106109887,0,0.0,0.0,0
3106112458,6,0.0,6.0,5
3106116444,0,0.0,0.0,0
3106121602,2,0.0,3.0,1
3106122390,0,0.0,0.0,0
3106130717,0,0.0,0.0,0
3106192082,1,0.0,2.0,0
3106202775,0,0.0,0.0,0
3106211360,0,0.0,0.0,0
3106217569,0,0.0,0.0,0
3106222021,2,0.0,0.0,1
3106227907,0,0.0,0.0,0
3106238801,0,0.0,0.0,0
3106238975,0,0.0,5.0,0
3106245503,0,0.0,0.0,0
3106257803,0,0.0,0.0,0
3106271260,0,0.0,0.0,0
3106282197,0,0.0,0.0,0
3106302790,0,0.0,0.0,0
3106316457,0,0.0,0.0,0
3106317023,0,0.0,0.0,0
3106317734,0,0.0,0.0,0
3106326653,18,0.0,28.0,17
3106338207,0,0.0,0.0,0
3106342884,0,0.0,0.0,0
3106344541,0,0.0,0.0,0
3106353054,0,0.0,0.0,0
3106379023,0,0.0,0.0,0
3106390891,0,0.0,0.0,0
3106395112,0,0.0,0.0,0
3106398907,0,0.0,0.0,0
3106446159,0,0.0,0.0,0
3106456280,0,0.0,0.0,0
3106484446,0,0.0,0.0,0
3106490593,0,0.0,1.0,0
3106505318,0,0.0,0.0,0
3106506958,0,0.0,1.0,0
3106508685,0,0.0,0.0,0
3106519035,0,0.0,1.0,0
3106521908,0,0.0,0.0,0
3106533654,0,0.0,0.0,0
3106534881,0,0.0,1.0,0
3106537294,0,0.0,0.0,0
3106544865,0,0.0,1.0,0
3106545585,0,0.0,0.0,0
3106554945,0,0.0,0.0,0
3106555144,0,0.0,0.0,0
3106571303,0,0.0,0.0,0
3106579434,0,0.0,0.0,0
3106581982,2,0.0,0.0,1
3106584278,0,0.0,0.0,0
3106592751,0,0.0,1.0,0
3106597249,0,0.0,0.0,0
3106606992,0,0.0,0.0,0
3106619530,0,0.0,0.0,0
3106627193,0,0.0,0.0,0
3106644473,0,0.0,0.0,0
3106655243,0,0.0,0.0,0
3106750352,0,0.0,3.0,0
3106780046,0,0.0,0.0,0
3106782733,0,0.0,6.0,0
3106783403,0,0.0,3.0,0
3106804055,0,0.0,0.0,0
3106827361,1,0.0,5.0,0
3106846200,0,0.0,2.0,0
3106856330,0,0.0,0.0,0
3106932669,3,0.0,8.0,2
3106934710,24,0.0,45.0,23
3107051089,0,0.0,3.0,0
3107122849,0,0.0,0.0,0
3107150951,3,0.0,4.0,2
3107152794,0,0.0,0.0,0
3107153684,0,0.0,0.0,0
3107153779,0,0.0,0.0,0
3107153809,0,0.0,0.0,0
3107173068,0,0.0,0.0,0
3107191732,0,0.0,0.0,0
3107193301,1,0.0,3.0,0
3107208900,0,0.0,0.0,0
3107210705,0,0.0,4.0,0
3107216771,0,0.0,0.0,0
3107223411,0,0.0,0.0,0
3107237879,0,0.0,0.0,0
3107246910,0,0.0,0.0,0
3107260292,0,0.0,0.0,0
3107265894,0,0.0,0.0,0
3107275229,0,0.0,0.0,0
3107279854,0,0.0,0.0,0
3107285099,0,0.0,0.0,0
3107296025,0,0.0,0.0,0
3107301521,0,0.0,0.0,0
3107304372,0,0.0,0.0,0
3107306456,0,0.0,0.0,0
3107320693,0,0.0,0.0,0
3107321792,2,0.0,4.0,1
3107327866,0,0.0,0.0,0
3107332795,0,0.0,0.0,0
3107351067,0,0.0,1.0,0
3107370613,0,0.0,0.0,0
3107385482,0,0.0,0.0,0
3107405506,0,0.0,0.0,0
3107415367,0,0.0,0.0,0
3107424111,0,0.0,0.0,0
3107434753,0,0.0,0.0,0
3107444805,0,0.0,0.0,0
3107451233,0,0.0,0.0,0
3107459473,2,0.0,11.0,1
3107461867,0,0.0,0.0,0
3107462147,5,0.0,5.0,4
3107470047,0,0.0,0.0,0
3107471628,0,0.0,0.0,0
3107473031,0,0.0,0.0,0
3107476561,0,0.0,0.0,0
3107479956,0,0.0,0.0,0
3107487935,15,1.0,29.0,14
3107489372,0,0.0,0.0,0
3107496774,0,0.0,0.0,0
3107503580,0,0.0,0.0,0
3107509980,0,0.0,0.0,0
3107522791,0,0.0,0.0,0
3107531245,0,0.0,0.0,0
3107553899,0,0.0,0.0,0
3107558399,1,0.0,1.0,0
3107561180,0,0.0,0.0,0
3107572684,0,0.0,0.0,0
3107584395,0,0.0,0.0,0
3107597235,0,0.0,0.0,0
3107606158,0,0.0,0.0,0
3107622496,0,0.0,0.0,0
3107630702,1,0.0,1.0,0
3107631309,0,0.0,0.0,0
3107631436,0,0.0,0.0,0
3107635673,0,0.0,0.0,0
3107652793,0,0.0,0.0,0
3107659489,0,0.0,0.0,0
3107665459,0,0.0,0.0,0
3107673717,0,0.0,0.0,0
3107686218,0,0.0,0.0,0
3107702547,5,3.0,5.0,4
3107709736,0,0.0,0.0,0
3107710519,0,0.0,0.0,0
3107717826,0,0.0,0.0,0
3107722673,0,0.0,0.0,0
3107728899,0,0.0,0.0,0
3107735616,0,0.0,0.0,0
3107745349,0,0.0,0.0,0
3107748370,0,0.0,0.0,0
3107750394,0,0.0,0.0,0
3107766266,0,0.0,0.0,0
3107776299,0,0.0,0.0,0
3107778986,0,0.0,0.0,0
3107779459,1,0.0,2.0,0
3107781434,0,0.0,0.0,0
3107786602,1,0.0,1.0,0
3107795695,0,0.0,0.0,0
3107797856,0,0.0,0.0,0
3107798608,0,0.0,0.0,0
3107798809,0,0.0,0.0,0
3107800772,0,0.0,0.0,0
3107801268,0,0.0,0.0,0
3107801389,0,0.0,0.0,0
3107801435,0,0.0,0.0,0
3107808709,0,0.0,0.0,0
3107810290,0,0.0,0.0,0
3107821469,0,0.0,1.0,0
3107826019,0,0.0,0.0,0
3107827224,0,0.0,0.0,0
3107828012,0,0.0,0.0,0
3107828218,0,0.0,0.0,0
3107828329,0,0.0,0.0,0
3107828692,0,0.0,0.0,0
3107828758,0,0.0,0.0,0
3107829637,0,0.0,0.0,0
3107830085,0,0.0,0.0,0
3107831246,0,0.0,0.0,0
3107831321,0,0.0,0.0,0
3107831444,0,0.0,0.0,0
3107836632,0,0.0,0.0,0
3107839800,0,0.0,0.0,0
3107843690,0,0.0,0.0,0
3107847468,0,0.0,0.0,0
3107856358,0,0.0,0.0,0
3107861842,0,0.0,0.0,0
3107864176,0,0.0,1.0,0
3107869354,0,0.0,0.0,0
3107874584,0,0.0,0.0,0
3107881760,0,0.0,0.0,0
3107899243,0,0.0,0.0,0
3107931074,0,0.0,0.0,0
3107939258,0,0.0,0.0,0
3107942002,0,0.0,1.0,0
3107955360,0,0.0,0.0,0
3107965398,0,0.0,0.0,0
3107973002,0,0.0,1.0,0
3107985863,0,0.0,0.0,0
3107998257,0,0.0,0.0,0
3108006165,0,0.0,0.0,0
3108011016,0,0.0,0.0,0
3108018946,0,0.0,0.0,0
3108021306,0,0.0,2.0,0
3108025712,0,0.0,0.0,0
3108031542,0,0.0,0.0,0
3108032788,0,0.0,1.0,0
3108033572,0,0.0,0.0,0
3108049199,0,0.0,0.0,0
3108059401,0,0.0,0.0,0
3108071734,0,0.0,0.0,0
3108080794,0,0.0,0.0,0
3108093439,0,0.0,0.0,0
3108106047,0,0.0,0.0,0
3108109994,0,0.0,0.0,0
3108114701,0,0.0,0.0,0
3108117929,0,0.0,0.0,0
3108128488,0,0.0,0.0,0
3108141563,0,0.0,0.0,0
3108149080,0,0.0,0.0,0
3108155942,1,0.0,0.0,0
3108156382,0,0.0,0.0,0
3108166481,1,0.0,0.0,0
3108174467,0,0.0,0.0,0
3108176847,0,0.0,0.0,0
3108200554,0,0.0,0.0,0
3108220651,0,0.0,0.0,0
3108234961,0,0.0,0.0,0
3108245528,0,0.0,3.0,0
3108248878,0,0.0,0.0,0
3108250352,2,0.0,5.0,1
3108264886,0,0.0,0.0,0
3108281867,0,0.0,0.0,0
3108297385,0,0.0,0.0,0
3108299845,1,0.0,1.0,0
3108311163,0,0.0,0.0,0
3108328613,0,0.0,0.0,0
3108329883,0,0.0,1.0,0
3108340237,0,0.0,0.0,0
3108358148,0,0.0,0.0,0
3108367489,0,0.0,0.0,0
3108381865,0,0.0,0.0,0
3108387589,0,0.0,0.0,0
3108399277,0,0.0,0.0,0
3108415971,3,0.0,5.0,2
3108418741,0,0.0,0.0,0
3108425956,0,0.0,1.0,0
3108427168,0,0.0,0.0,0
3108442796,0,0.0,0.0,0
3108443663,0,0.0,0.0,0
3108454301,0,0.0,0.0,0
3108467281,9,0.0,25.0,8
3108470033,1,0.0,6.0,0
3108485860,1,0.0,6.0,0
3108508780,1,0.0,2.0,0
3108548348,0,0.0,0.0,0
3108559852,1,0.0,0.0,0
3108570703,1,0.0,0.0,0
3108623918,0,0.0,1.0,0
3108672800,0,0.0,4.0,0
3108675807,13,1.0,24.0,12
3108695623,1,0.0,8.0,0
3108702093,0,0.0,0.0,0
3108715193,0,0.0,0.0,0
3108743094,3,0.0,3.0,2
3108744899,0,0.0,4.0,0
3108748200,0,0.0,0.0,0
3108815088,1,0.0,4.0,0
3108817146,0,0.0,0.0,0
3108821571,2,0.0,6.0,1
3108844574,0,0.0,0.0,0
3108861090,1,0.0,2.0,0
3108908027,12,0.0,13.0,11
3108931675,0,0.0,1.0,0
3109005959,0,0.0,0.0,0
3109006372,3,0.0,6.0,2
3109019375,0,0.0,0.0,0
3109027791,0,0.0,0.0,0
3109028427,0,0.0,3.0,0
3109028663,0,0.0,0.0,0
3109029583,0,0.0,0.0,0
3109032036,0,0.0,0.0,0
3109032509,0,0.0,0.0,0
3109033039,0,0.0,0.0,0
3109033640,0,0.0,0.0,0
3109034677,0,0.0,0.0,0
3109058980,0,0.0,0.0,0
3109106280,0,0.0,2.0,0
3109106540,0,0.0,2.0,0
3109135060,0,0.0,0.0,0
3109135916,0,0.0,0.0,0
3109136238,0,0.0,0.0,0
3109138324,0,0.0,0.0,0
3109143815,0,0.0,0.0,0
3109186703,1,0.0,3.0,0
3109187073,0,0.0,0.0,0
3109190271,0,0.0,1.0,0
3109263417,3,0.0,3.0,2
3109280040,0,0.0,0.0,0
3109358481,0,0.0,0.0,0
3109358884,0,0.0,0.0,0
3109359968,14,0.0,13.0,13
3109361215,0,0.0,7.0,0
3109361246,0,0.0,0.0,0
3109377617,0,0.0,1.0,0
3109408352,5,0.0,4.0,4
3109428803,0,0.0,0.0,0
3109429099,0,0.0,0.0,0
3109429643,0,0.0,0.0,0
3109430014,0,0.0,0.0,0
3109430849,0,0.0,0.0,0
3109431128,0,0.0,0.0,0
3109445078,0,0.0,0.0,0
3109450646,0,0.0,0.0,0
3109451596,0,0.0,0.0,0
3109454543,0,0.0,0.0,0
3109455409,0,0.0,0.0,0
3109456538,0,0.0,0.0,0
3109481766,0,0.0,3.0,0
3109483025,9,0.0,9.0,8
3109511414,0,0.0,1.0,0
3109512068,0,0.0,0.0,0
3109512901,0,0.0,0.0,0
3109513181,0,0.0,1.0,0
3109513283,0,0.0,0.0,0
3109513567,0,0.0,0.0,0
3109514107,0,0.0,0.0,0
3109515924,0,0.0,0.0,0
3109516687,0,0.0,0.0,0
3109523791,0,0.0,0.0,0
3109525942,0,0.0,0.0,0
3109541003,0,0.0,0.0,0
3109563685,0,0.0,0.0,0
3109563960,0,0.0,0.0,0
3109564213,0,0.0,0.0,0
3109564667,0,0.0,0.0,0
3109565356,0,0.0,0.0,0
3109565917,0,0.0,0.0,0
3109566382,0,0.0,0.0,0
3109581531,2,0.0,2.0,1
3109662292,0,0.0,0.0,0
3109681080,0,0.0,1.0,0
3109706862,0,0.0,1.0,0
